row_id	pair	transmission	query_name	query_sample	query_haplotype	query_haplotype_label	query_chrom	query_arm	query_arm_order	query_source_window_native_0based_half_open	query_source_start_0based	query_source_end_0based_exclusive	local_query_start_0based	local_query_end_0based_exclusive	native_query_start_0based	native_query_end_0based_exclusive	native_query_interval_0based_half_open	query_length	segment_length_bp	target_name	target_sample	target_haplotype	target_haplotype_number	target_haplotype_label	target_chrom	target_arm	target_source_window_native_0based_half_open	target_color_group	strand	identity	jaccard	nb	interchromosomal	strict_primary_path_only	event_id	event_order	event_label	event_class	event_role	side_fragment_caveat	candidate_window_native_0based_half_open	event_interpretation	coordinate_system	geometry_source	annotation_source	do_not_use_for_geometry
1065	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	199478	203084	216694	220300	chr13:216694-220300	500000	3606	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1066	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	204634	205770	221850	222986	chr13:221850-222986	500000	1136	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1067	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	205770	209374	222986	226590	chr13:222986-226590	500000	3604	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027	PAN027#1	1	maternal	chr22	chr22p	chr22:20449-520449	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1068	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	212060	213507	229276	230723	chr13:229276-230723	500000	1447	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1069	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	218352	219797	235568	237013	chr13:235568-237013	500000	1445	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1070	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	223506	224642	240722	241858	chr13:240722-241858	500000	1136	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027	PAN027#1	1	maternal	chr22	chr22p	chr22:20449-520449	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1071	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	229802	230938	247018	248154	chr13:247018-248154	500000	1136	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027	PAN027#1	1	maternal	chr22	chr22p	chr22:20449-520449	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1072	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	243524	245986	260740	263202	chr13:260740-263202	500000	2462	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1073	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	245986	247122	263202	264338	chr13:263202-264338	500000	1136	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027	PAN027#1	1	maternal	chr22	chr22p	chr22:20449-520449	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1074	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	248676	257559	265892	274775	chr13:265892-274775	500000	8883	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1075	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	259718	262408	276934	279624	chr13:276934-279624	500000	2690	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027	PAN027#2	2	paternal	chr13	chr13p	chr13:13308-513308	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1076	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	263855	267564	281071	284780	chr13:281071-284780	500000	3709	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1077	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	267564	268700	284780	285916	chr13:284780-285916	500000	1136	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027	PAN027#1	1	maternal	chr22	chr22p	chr22:20449-520449	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1078	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	268700	270147	285916	287363	chr13:285916-287363	500000	1447	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1079	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	271160	273856	288376	291072	chr13:288376-291072	500000	2696	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1080	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	278598	280148	295814	297364	chr13:295814-297364	500000	1550	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1081	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	281284	283746	298500	300962	chr13:298500-300962	500000	2462	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1082	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	284892	287574	302108	304790	chr13:302108-304790	500000	2682	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	1	maternal	chr21	chr21p	chr21:9036-509036	chr21p	+	99.9353	0.998707	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1083	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	287574	293874	304790	311090	chr13:304790-311090	500000	6300	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1084	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	293874	295321	311090	312537	chr13:311090-312537	500000	1447	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027	PAN027#1	1	maternal	chr22	chr22p	chr22:20449-520449	chr22p	+	99.7232	0.994487	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1085	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	297480	299030	314696	316246	chr13:314696-316246	500000	1550	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1086	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	300166	321226	317382	338442	chr13:317382-338442	500000	21060	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1087	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	321226	322372	338442	339588	chr13:338442-339588	500000	1146	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	1	maternal	chr21	chr21p	chr21:9036-509036	chr21p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1088	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	322372	323922	339588	341138	chr13:339588-341138	500000	1550	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1089	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	325058	327518	342274	344734	chr13:342274-344734	500000	2460	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	1	maternal	chr21	chr21p	chr21:9036-509036	chr21p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1090	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	327518	330210	344734	347426	chr13:344734-347426	500000	2692	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1091	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	331346	332793	348562	350009	chr13:348562-350009	500000	1447	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	1	maternal	chr21	chr21p	chr21:9036-509036	chr21p	+	98.7491	0.975443	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1092	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	332793	333806	350009	351022	chr13:350009-351022	500000	1013	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027	PAN027#1	1	maternal	chr22	chr22p	chr22:20449-520449	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1093	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	334952	336498	352168	353714	chr13:352168-353714	500000	1546	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027	PAN027#1	1	maternal	chr22	chr22p	chr22:20449-520449	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1094	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	337634	340098	354850	357314	chr13:354850-357314	500000	2464	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1095	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	340098	341244	357314	358460	chr13:357314-358460	500000	1146	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027	PAN027#1	1	maternal	chr22	chr22p	chr22:20449-520449	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1096	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	341244	343946	358460	361162	chr13:358460-361162	500000	2702	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027	PAN027#1	1	maternal	chr13	chr13p	chr13:20449-520449	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
1097	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	PAN028	PAN028#1	haplotype1	chr13	chr13p	25	chr13:17216-517216	17216	517216	343946	346406	361162	363622	chr13:361162-363622	500000	2460	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027	PAN027#1	1	maternal	chr22	chr22p	chr22:20449-520449	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
