pair	transmission	query_name	query_arm	query_start	query_end	query_length	paf_query_length	target_name	target_hap	target_arm	strand	identity	jaccard	nb	interchromosomal
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	101425	102571	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.9127	0.998256	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	106710	107723	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.5052	0.990177	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	110415	111551	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.2046	0.984279	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	113004	114017	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.8024	0.996059	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	119298	120311	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.9012	0.998028	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	121457	123011	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.9356	0.998714	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	126609	127755	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	129301	130437	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.9119	0.998241	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	132903	134049	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	97.4369	0.950638	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	145495	146641	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.9127	0.998256	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	152941	154493	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.8388	0.996785	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	155629	157082	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	98.4711	0.970109	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	158095	159241	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.9127	0.998256	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	159241	167082	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	169665	170678	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.1076	0.982387	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	171824	173382	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.4852	0.989783	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	174518	175965	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	99.2369	0.984911	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	175965	176978	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	98.9082	0.978516	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	176978	178124	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.9127	0.998256	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	178124	179670	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	99.6116	0.992278	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	182259	183270	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	92.8248	0.87049	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	183270	186102	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.7734	0.995483	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	186102	189704	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	194991	196004	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.8024	0.996059	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	203446	204995	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.871	0.997424	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	206131	208597	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	211297	212433	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.9119	0.998241	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	212433	213880	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	217593	218729	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	99.6473	0.992982	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	221185	222331	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.8253	0.996516	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	223885	225021	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	99.9119	0.998241	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	228627	230181	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.9356	0.998714	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	230181	232768	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	233781	234927	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	234927	236477	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	237613	239060	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.7232	0.994487	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	241219	242773	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.8068	0.996146	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	249069	250205	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.9119	0.998241	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	252665	253811	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.9127	0.998256	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	253811	255373	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.7436	0.994891	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	256509	257956	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.5151	0.990371	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	260115	261669	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	99.5485	0.991031	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	262805	264254	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.7236	0.994494	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	267963	270546	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	278997	280555	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.807	0.996151	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	280555	284151	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	284151	287971	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	287971	289428	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.9313	0.998628	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	289428	311773	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	311773	322786	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.9818	0.999637	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	322786	347791	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	347791	348792	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	99.1976	0.984143	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	349793	350794	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	98.8451	0.977295	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	351795	352796	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	98.794	0.976308	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	352796	353797	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	98.5915	0.972414	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	353797	354798	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	98.794	0.976308	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	354798	358234	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	97.8855	0.959012	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	358234	369101	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.9678	0.999356	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	369101	370228	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	99.9112	0.998227	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	370228	403715	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	99.7177	0.994378	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	403715	406257	500000	41248	PAN027#2#chr14.paternal:8756-508755_chr14_parm	PAN027#2	chr14p	+	99.1904	0.984003	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	406257	408022	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.2036	0.984261	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	408022	418902	500000	41248	PAN027#2#chr14.paternal:8756-508755_chr14_parm	PAN027#2	chr14p	+	96.1745	0.92765	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	418902	425012	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	97.8447	0.958246	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	425012	428159	500000	41248	PAN027#1#chr14.maternal:8164-508163_chr14_parm	PAN027#1	chr14p	+	98.6731	0.973981	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	428159	441142	500000	41248	PAN027#1#chr15.maternal:8539-508538_chr15_parm	PAN027#1	chr15p	+	98.602	0.972614	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	443151	449641	500000	41248	PAN027#1#chr14.maternal:8164-508163_chr14_parm	PAN027#1	chr14p	+	99.2266	0.984709	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	449641	466318	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.2923	0.985994	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	466318	490069	500000	41248	PAN027#1#chr15.maternal:8539-508538_chr15_parm	PAN027#1	chr15p	+	99.7479	0.994976	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	490069	499928	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	99.8731	0.997467	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	0	11500	500000	41248	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	PAN027#2	chr15q	+	99.9822	0.999644	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	11500	23372	500000	41248	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	PAN027#1	chr15q	+	99.8982	0.997967	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	23372	48292	500000	41248	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	PAN027#2	chr15q	+	99.8354	0.996716	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	50302	213159	500000	41248	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	PAN027#2	chr15q	+	99.8195	0.996399	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	213159	260769	500000	41248	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	PAN027#1	chr15q	+	99.8645	0.997296	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	260769	261820	500000	41248	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	PAN027#2	chr15q	+	96.908	0.940905	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	267092	268093	500000	41248	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	PAN027#2	chr15q	+	90.7482	0.837615	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	268093	269094	500000	41248	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	PAN027#1	chr15q	+	90.7981	0.838384	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	270099	271106	500000	41248	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	PAN027#2	chr15q	+	91.5882	0.850691	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	275157	276159	500000	41248	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	PAN027#2	chr15q	+	89.7292	0.822142	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	278165	279171	500000	41248	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	PAN027#1	chr15q	+	89.0034	0.811372	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	280175	302657	500000	41248	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	PAN027#1	chr15q	+	99.3245	0.986626	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	302657	354080	500000	41248	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	PAN027#2	chr15q	+	99.895	0.997902	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	354080	407039	500000	41248	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	PAN027#1	chr15q	+	99.7935	0.995883	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	407039	408529	500000	41248	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	PAN027#2	chr15q	+	99.6639	0.993311	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	408529	410533	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	96.2987	0.929875	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	410533	411534	500000	41248	PAN027#1#chr5.maternal:183333449-183833448_chr5_qarm	PAN027#1	chr5q	+	94.4544	0.89763	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	412535	413536	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	96.6477	0.93617	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	413536	414538	500000	41248	PAN027#2#chr11.paternal:6382-506381_chr11_parm	PAN027#2	chr11p	-	97.4234	0.950389	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	414538	418967	500000	41248	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	PAN027#2	chr15q	+	97.6198	0.954038	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	418967	445849	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	99.7301	0.994623	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	465973	470235	500000	41248	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027#1	chr9q	+	99.553	0.99112	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	470235	473319	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	99.6752	0.993536	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	475103	477304	500000	41248	PAN027#2#chr6.paternal:171506474-172006473_chr6_qarm	PAN027#2	chr6q	+	90.8917	0.839829	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	477304	479963	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	96.7275	0.937617	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	489151	494785	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	99.6973	0.993974	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	494785	499547	500000	41248	PAN027#1#chr5.maternal:183333449-183833448_chr5_qarm	PAN027#1	chr5q	+	99.6108	0.992261	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr16.haplotype1:6112-506111_chr16_parm	chr16p	0	431455	500000	41248	PAN027#1#chr16.maternal:6061-506060_chr16_parm	PAN027#1	chr16p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr16.haplotype1:6112-506111_chr16_parm	chr16p	431455	433152	500000	41248	PAN027#2#chr16.paternal:6547-506546_chr16_parm	PAN027#2	chr16p	+	100	1	1	0
