gene_family,copy_name,chromosome,arm,start,end,strand,phr_interval,phr_line_num,sharing_pattern,gene_biotype,reference_chromosome,is_shared_copy
LOC101929650,LOC101929650_0_shared_on_chr5,chr5,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr6,chr6,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr7,chr7,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr8,chr8,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr9,chr9,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr10,chr10,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr11,chr11,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr13,chr13,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr15,chr15,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr16,chr16,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr17,chr17,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,NO
LOC101929650,LOC101929650_0_shared_on_chr19,chr19,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr20,chr20,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr21,chr21,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
LOC101929650,LOC101929650_0_shared_on_chr22,chr22,q,84166186,84240296,+,chr17:84229104-84274103,11,"chr1,chr2,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr17,YES
TUBB8B,TUBB8B_0_shared_on_chr3,chr3,p,200997,227325,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",protein_coding,chr18,YES
TUBB8B,TUBB8B_0_shared_on_chr4,chr4,p,200997,227325,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",protein_coding,chr18,YES
TUBB8B,TUBB8B_0_shared_on_chr9,chr9,p,200997,227325,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",protein_coding,chr18,YES
TUBB8B,TUBB8B_0_shared_on_chr10,chr10,p,200997,227325,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",protein_coding,chr18,YES
TUBB8B,TUBB8B_0_shared_on_chr16,chr16,p,200997,227325,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",protein_coding,chr18,YES
TUBB8B,TUBB8B_0_shared_on_chr18,chr18,p,200997,227325,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",protein_coding,chr18,NO
IL9RP4,IL9RP4_0_shared_on_chr3,chr3,p,233505,242351,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",pseudogene,chr18,YES
IL9RP4,IL9RP4_0_shared_on_chr4,chr4,p,233505,242351,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",pseudogene,chr18,YES
IL9RP4,IL9RP4_0_shared_on_chr9,chr9,p,233505,242351,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",pseudogene,chr18,YES
IL9RP4,IL9RP4_0_shared_on_chr10,chr10,p,233505,242351,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",pseudogene,chr18,YES
IL9RP4,IL9RP4_0_shared_on_chr16,chr16,p,233505,242351,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",pseudogene,chr18,YES
IL9RP4,IL9RP4_0_shared_on_chr18,chr18,p,233505,242351,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",pseudogene,chr18,NO
MIR8078,MIR8078_0_shared_on_chr3,chr3,p,266046,266129,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",miRNA,chr18,YES
MIR8078,MIR8078_0_shared_on_chr4,chr4,p,266046,266129,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",miRNA,chr18,YES
MIR8078,MIR8078_0_shared_on_chr9,chr9,p,266046,266129,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",miRNA,chr18,YES
MIR8078,MIR8078_0_shared_on_chr10,chr10,p,266046,266129,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",miRNA,chr18,YES
MIR8078,MIR8078_0_shared_on_chr16,chr16,p,266046,266129,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",miRNA,chr18,YES
MIR8078,MIR8078_0_shared_on_chr18,chr18,p,266046,266129,-,chr18:2017-267017,12,"chr3,chr4,chr9,chr10,chr16,chr18",miRNA,chr18,NO
OR4F17,OR4F17_0_shared_on_chr1,chr1,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr2,chr2,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr3,chr3,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr4,chr4,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr5,chr5,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr6,chr6,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr7,chr7,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr8,chr8,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr9,chr9,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chrX,chrX,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chrY,chrY,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr10,chr10,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr11,chr11,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr12,chr12,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr15,chr15,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr16,chr16,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr17,chr17,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr19,chr19,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,NO
OR4F17,OR4F17_0_shared_on_chr20,chr20,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
OR4F17,OR4F17_0_shared_on_chr21,chr21,p,58109,64470,+,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",protein_coding,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr1,chr1,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr2,chr2,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr3,chr3,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr4,chr4,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr5,chr5,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr6,chr6,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr7,chr7,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr8,chr8,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr9,chr9,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chrX,chrX,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chrY,chrY,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr10,chr10,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr11,chr11,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr12,chr12,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr15,chr15,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr16,chr16,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr17,chr17,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr19,chr19,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,NO
LOC101928344,LOC101928344_0_shared_on_chr20,chr20,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101928344,LOC101928344_0_shared_on_chr21,chr21,p,155272,197784,-,chr19:1962-211962,13,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr15,chr16,chr17,chr19,chr20,chr21",lncRNA,chr19,YES
LOC101929823,LOC101929823_0_shared_on_chr1,chr1,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr2,chr2,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr3,chr3,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr4,chr4,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr5,chr5,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr6,chr6,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr7,chr7,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr8,chr8,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr9,chr9,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chrX,chrX,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chrY,chrY,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr10,chr10,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr11,chr11,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr12,chr12,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr13,chr13,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr15,chr15,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr16,chr16,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr17,chr17,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr19,chr19,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr20,chr20,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,NO
LOC101929823,LOC101929823_0_shared_on_chr21,chr21,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC101929823,LOC101929823_0_shared_on_chr22,chr22,p,56567,65815,-,chr20:2698-102698,16,"chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr10,chr11,chr12,chr13,chr15,chr16,chr17,chr19,chr20,chr21,chr22",lncRNA,chr20,YES
LOC124905300,LOC124905300_1_shared_on_chrX,chrX,p,103469,105172,-,chrX:1579-501579,28,"chrX,chrY",protein_coding,chrX,NO
LOC124905300,LOC124905300_1_shared_on_chrY,chrY,p,103469,105172,-,chrX:1579-501579,28,"chrX,chrY",protein_coding,chrX,YES
PLCXD1,PLCXD1_0_shared_on_chrX,chrX,p,104531,131585,+,chrX:1579-501579,28,"chrX,chrY",protein_coding,chrX,NO
PLCXD1,PLCXD1_0_shared_on_chrY,chrY,p,104531,131585,+,chrX:1579-501579,28,"chrX,chrY",protein_coding,chrX,YES
GTPBP6,GTPBP6_0_shared_on_chrX,chrX,p,132988,149851,-,chrX:1579-501579,28,"chrX,chrY",protein_coding,chrX,NO
GTPBP6,GTPBP6_0_shared_on_chrY,chrY,p,132988,149851,-,chrX:1579-501579,28,"chrX,chrY",protein_coding,chrX,YES
PPP2R3B,PPP2R3B_0_shared_on_chrX,chrX,p,165039,218172,-,chrX:1579-501579,28,"chrX,chrY",protein_coding,chrX,NO
PPP2R3B,PPP2R3B_0_shared_on_chrY,chrY,p,165039,218172,-,chrX:1579-501579,28,"chrX,chrY",protein_coding,chrX,YES
SHOX,SHOX_0_shared_on_chrX,chrX,p,464175,499150,+,chrX:1579-501579,28,"chrX,chrY",protein_coding,chrX,NO
SHOX,SHOX_0_shared_on_chrY,chrY,p,464175,499150,+,chrX:1579-501579,28,"chrX,chrY",protein_coding,chrX,YES
SPRY3,SPRY3_0_shared_on_chr1,chr1,q,153837809,154007734,+,chrX:153926918-154256917,29,"chr1,chr2,chr3,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr11,chr12,chr15,chr16,chr19,chr20",protein_coding,chrX,YES
SPRY3,SPRY3_0_shared_on_chr2,chr2,q,153837809,154007734,+,chrX:153926918-154256917,29,"chr1,chr2,chr3,chr5,chr6,chr7,chr8,chr9,chrX,chrY,chr11,chr12,chr15,chr16,chr19,chr20",protein_coding,chrX,YES
