gene_name,copies_in_phrs,genome_wide_copies,gene_biotype,num_chromosomes,chromosomes,in_phrs,in_genome
CDC42BPA,0,1,protein_coding,1,chr1,False,True
MPEG1,0,1,protein_coding,1,chr11,False,True
MIR224,0,1,miRNA,1,chrX,False,True
TRN-GTT3-1,0,1,tRNA,1,chr1,False,True
LOC105376850,0,1,lncRNA,1,chr1,False,True
S1PR1,0,1,protein_coding,1,chr1,False,True
LINC01181,0,1,lncRNA,1,chr8,False,True
HOXD13,0,1,protein_coding,1,chr2,False,True
ZMYND12,0,1,protein_coding,1,chr1,False,True
LINC02680,0,1,lncRNA,1,chr10,False,True
LOC105376587,0,1,lncRNA,1,chr11,False,True
RPL28P4,0,1,pseudogene,1,chr15,False,True
FAM245B,0,1,lncRNA,1,chr10,False,True
CCDC144A,0,1,protein_coding,1,chr17,False,True
LOC101928201,0,1,lncRNA,1,chrX,False,True
ZNF182,0,1,protein_coding,1,chrX,False,True
OR7A18P,0,1,pseudogene,1,chr19,False,True
PKD1L2,0,1,protein_coding,1,chr16,False,True
MIR4741,0,1,miRNA,1,chr18,False,True
TRH-GTG1-5,0,1,tRNA,1,chr6,False,True
MIR3139,0,1,miRNA,1,chr4,False,True
LOC124902361,0,1,protein_coding,1,chr10,False,True
RPS18P11,0,1,pseudogene,1,chr8,False,True
ASF1A,0,1,protein_coding,1,chr6,False,True
HACD4,0,1,protein_coding,1,chr9,False,True
OR2G3,0,1,protein_coding,1,chr1,False,True
LOC124900604,0,1,lncRNA,1,chr4,False,True
DDX52,0,1,protein_coding,1,chr17,False,True
ATP5F1AP4,0,1,pseudogene,1,chr14,False,True
ZP2,0,1,protein_coding,1,chr16,False,True
MIR4729,0,1,miRNA,1,chr17,False,True
SNORA99,0,1,snoRNA,1,chr8,False,True
ANXA2,0,1,protein_coding,1,chr15,False,True
LOC124900545,0,1,lncRNA,1,chr3,False,True
RN7SL584P,0,1,pseudogene,1,chr15,False,True
CBX3P4,0,1,pseudogene,1,chr12,False,True
LOC124901294,0,1,lncRNA,1,chr6,False,True
SOCS4,0,1,protein_coding,1,chr14,False,True
CYP24A1,0,1,protein_coding,1,chr20,False,True
LOC107986493,0,1,lncRNA,1,chr5,False,True
PCGF2,0,1,protein_coding,1,chr17,False,True
PDGFA-DT,0,1,lncRNA,1,chr7,False,True
DCDC2,0,1,protein_coding,1,chr6,False,True
LOC105369625,0,1,lncRNA,1,chr12,False,True
HCAR3,0,1,protein_coding,1,chr12,False,True
FSIP1,0,1,protein_coding,1,chr15,False,True
MTF2,0,1,protein_coding,1,chr1,False,True
LOC105377152,0,1,lncRNA,1,chr3,False,True
FGF17,0,1,protein_coding,1,chr8,False,True
LOC105377331,0,1,lncRNA,1,chr4,False,True
LOC124902017,0,1,lncRNA,1,chr8,False,True
RNU4ATAC3P,0,1,pseudogene,1,chr13,False,True
SLC7A5,0,1,protein_coding,1,chr16,False,True
RPL37P13,0,1,pseudogene,1,chr2,False,True
TANK-AS1,0,1,lncRNA,1,chr2,False,True
RNU6-32P,0,1,pseudogene,1,chr4,False,True
ZBTB22,0,1,protein_coding,1,chr6,False,True
CYMP,0,1,transcribed_pseudogene,1,chr1,False,True
LOC101928126,0,1,lncRNA,1,chr21,False,True
MIR6806,0,1,miRNA,1,chr19,False,True
LINC02964,0,1,lncRNA,1,chr8,False,True
LOC101928046,0,1,lncRNA,1,chr14,False,True
MTND1P8,0,1,pseudogene,1,chr16,False,True
HSFY1,0,1,protein_coding,1,chrY,False,True
MORN5,0,1,protein_coding,1,chr9,False,True
EEF1A1P33,0,1,pseudogene,1,chr12,False,True
LOC124901705,0,1,lncRNA,1,chr7,False,True
LOC105372903,0,1,lncRNA,1,chr1,False,True
LOC105372561,0,1,lncRNA,1,chr20,False,True
LOC105372814,0,1,lncRNA,1,chr21,False,True
LOC124901153,0,1,lncRNA,1,chr5,False,True
RIC8B,0,1,protein_coding,1,chr12,False,True
FAM95A,0,1,lncRNA,1,chr2,False,True
RPS15AP11,0,1,pseudogene,1,chr1,False,True
RN7SL652P,0,1,pseudogene,1,chr11,False,True
ARIH2P1,0,1,pseudogene,1,chr18,False,True
LOC105372677,0,1,lncRNA,1,chr20,False,True
NMUR2,0,1,protein_coding,1,chr5,False,True
OXER1,0,1,protein_coding,1,chr2,False,True
SLX1B-SULT1A4,0,1,lncRNA,1,chr16,False,True
OR5BL1P,0,1,pseudogene,1,chr11,False,True
TM9SF3,0,1,protein_coding,1,chr10,False,True
MIR4295,0,1,miRNA,1,chr10,False,True
NADK,0,1,protein_coding,1,chr1,False,True
RPS3AP11,0,1,pseudogene,1,chr1,False,True
GLMP,0,1,protein_coding,1,chr1,False,True
CAPZA1P4,0,1,pseudogene,1,chr7,False,True
LOC105376011,0,1,lncRNA,1,chr9,False,True
RPL21P111,0,1,pseudogene,1,chr13,False,True
LOC100506446,0,1,lncRNA,1,chr14,False,True
TTC19,0,1,protein_coding,1,chr17,False,True
BCL3,0,1,protein_coding,1,chr19,False,True
LOC124901499,0,1,lncRNA,1,chr6,False,True
MAP7,0,1,protein_coding,1,chr6,False,True
ZNF407-AS1,0,1,lncRNA,1,chr18,False,True
LOC107985304,0,1,lncRNA,1,chr19,False,True
BAIAP2L2,0,1,protein_coding,1,chr22,False,True
TRMT112P2,0,1,pseudogene,1,chr5,False,True
DEFB103B,0,2,protein_coding,1,chr8,False,True
LOC124903079,0,1,lncRNA,1,chr12,False,True
LOC105370156,0,1,lncRNA,1,chr13,False,True
RNU6-908P,0,1,pseudogene,1,chr10,False,True
PDE4DIPP3,0,1,transcribed_pseudogene,1,chr1,False,True
LINC02225,0,1,lncRNA,1,chr5,False,True
OR2D2,0,1,protein_coding,1,chr11,False,True
ST13P10,0,1,pseudogene,1,chr11,False,True
HSPA8P17,0,1,pseudogene,1,chr9,False,True
TRK-TTT10-1,0,1,pseudogene,1,chr19,False,True
CYB5R3,0,1,protein_coding,1,chr22,False,True
CENPVL1,0,1,protein_coding,1,chrX,False,True
PPP1R2P1,0,1,pseudogene,1,chr6,False,True
LOC101927558,0,1,lncRNA,1,chr7,False,True
LINC02576,0,1,lncRNA,1,chr2,False,True
LOC124903723,0,1,protein_coding,1,chr16,False,True
LOC124904467,0,1,lncRNA,1,chr1,False,True
SNORD43,0,1,snoRNA,1,chr22,False,True
PPP1R3E,0,1,protein_coding,1,chr14,False,True
LINC02684,0,1,lncRNA,1,chr11,False,True
LOC105375298,0,1,lncRNA,1,chr7,False,True
HAVCR1P2,0,1,pseudogene,1,chr4,False,True
CEP76,0,1,protein_coding,1,chr18,False,True
RNU6-1044P,0,1,pseudogene,1,chrX,False,True
RN7SL382P,0,1,pseudogene,1,chr4,False,True
EEF1A1P29,0,1,pseudogene,1,chrX,False,True
LOC105372620,0,1,lncRNA,1,chr20,False,True
RPS18P1,0,1,pseudogene,1,chr20,False,True
RNU6-829P,0,1,pseudogene,1,chr9,False,True
UMPS,0,1,protein_coding,1,chr3,False,True
RPL7AP74,0,1,pseudogene,1,chr12,False,True
PROM2,0,1,protein_coding,1,chr2,False,True
VDAC2P4,0,1,pseudogene,1,chr2,False,True
UGT2B7,0,1,protein_coding,1,chr4,False,True
POLK,0,1,protein_coding,1,chr5,False,True
PCDHGB4,0,1,protein_coding,1,chr5,False,True
LOC105375782,0,1,lncRNA,1,chr8,False,True
TIMM23B,0,1,protein_coding,1,chr10,False,True
CGN,0,1,protein_coding,1,chr1,False,True
GNRHR,0,1,protein_coding,1,chr4,False,True
LINC02904,0,1,lncRNA,1,chr8,False,True
LOC124904132,0,1,pseudogene,1,chr17,False,True
DLGAP1,0,1,protein_coding,1,chr18,False,True
C19orf12,0,1,protein_coding,1,chr19,False,True
LINC00691,0,1,lncRNA,1,chr3,False,True
PPIAP37,0,1,pseudogene,1,chr1,False,True
FOXN3,0,1,protein_coding,1,chr14,False,True
LOC112267910,0,1,transcribed_pseudogene,1,chrX,False,True
SDCBPP2,0,1,pseudogene,1,chr8,False,True
LOC107984420,0,1,lncRNA,1,chr11,False,True
SLC25A6P5,0,1,pseudogene,1,chr9,False,True
RPL31P32,0,1,pseudogene,1,chr6,False,True
OR56B2P,0,1,protein_coding,1,chr11,False,True
C18orf15,0,1,lncRNA,1,chr18,False,True
SLC9A3,0,1,protein_coding,1,chr5,False,True
POLR2I,0,1,protein_coding,1,chr19,False,True
LOC124904383,0,1,pseudogene,1,chr18,False,True
RPL36AP54,0,1,pseudogene,1,chrX,False,True
LOC105372571,0,1,lncRNA,1,chr20,False,True
LINC01354,0,1,lncRNA,1,chr1,False,True
LINC01312,0,1,lncRNA,1,chr6,False,True
LOC124902480,0,1,lncRNA,1,chr10,False,True
IDH2,0,1,protein_coding,1,chr15,False,True
MIR516B1,0,1,miRNA,1,chr19,False,True
MIX23P2,0,1,pseudogene,1,chr10,False,True
OR52V1P,0,1,pseudogene,1,chr11,False,True
RN7SKP164,0,1,pseudogene,1,chr2,False,True
MIR6513,0,1,miRNA,1,chr2,False,True
STX17-DT,0,1,lncRNA,1,chr9,False,True
IL12A,0,1,protein_coding,1,chr3,False,True
LOC124902714,0,1,lncRNA,1,chr11,False,True
SLC25A5P4,0,1,pseudogene,1,chr13,False,True
PEX16,0,1,protein_coding,1,chr11,False,True
ZNF503-AS2,0,1,lncRNA,1,chr10,False,True
LOC100419301,0,1,pseudogene,1,chr19,False,True
RNU4ATAC10P,0,1,pseudogene,1,chr11,False,True
LCE1E,0,1,protein_coding,1,chr1,False,True
RN7SKP76,0,1,pseudogene,1,chr16,False,True
LOC102724485,0,1,protein_coding,1,chr16,False,True
SEC63,0,1,protein_coding,1,chr6,False,True
NKX2-4,0,1,protein_coding,1,chr20,False,True
RDM1P1,0,1,pseudogene,1,chr17,False,True
LOC124902358,0,1,pseudogene,1,chr9,False,True
CCAR1,0,1,protein_coding,1,chr10,False,True
LOC105371951,0,1,lncRNA,1,chr18,False,True
LOC100128610,0,1,pseudogene,1,chr6,False,True
LOC105373816,0,1,lncRNA,1,chr2,False,True
TUBAP7,0,1,pseudogene,1,chr11,False,True
LINC00494,0,1,lncRNA,1,chr20,False,True
CRYGFP,0,1,pseudogene,1,chr2,False,True
HUS1,0,1,protein_coding,1,chr7,False,True
RPS2P50,0,1,pseudogene,1,chr17,False,True
OR2W4P,0,1,pseudogene,1,chr6,False,True
LOC105376044,0,1,lncRNA,1,chr9,False,True
LOC105372370,0,1,lncRNA,1,chr19,False,True
PIP4P2,0,1,protein_coding,1,chr8,False,True
LOC124902123,0,1,lncRNA,1,chr9,False,True
LOC124904800,0,1,pseudogene,1,chr19,False,True
TMED10P2,0,1,pseudogene,1,chr3,False,True
TEFM,0,1,protein_coding,1,chr17,False,True
FCF1P10,0,1,pseudogene,1,chr6,False,True
LOC105372253,0,1,lncRNA,1,chr19,False,True
RNA5SP249,0,1,pseudogene,1,chr7,False,True
LINC02697,0,1,lncRNA,1,chr11,False,True
TRV-CAC13-1,0,3,pseudogene,1,chr1,False,True
TAS2R16,0,1,protein_coding,1,chr7,False,True
DGKQ,0,1,protein_coding,1,chr4,False,True
YWHAQP9,0,1,pseudogene,1,chr1,False,True
C11orf87,0,1,protein_coding,1,chr11,False,True
RNU6-1330P,0,1,pseudogene,1,chr5,False,True
LOC107985554,0,1,lncRNA,1,chr22,False,True
LOC100419542,0,1,pseudogene,1,chr11,False,True
LOC124903055,0,2,lncRNA,1,chr12,False,True
LOC101927708,0,1,lncRNA,1,chr11,False,True
LOC107986956,0,1,lncRNA,1,chr8,False,True
DNAJA1P1,0,1,pseudogene,1,chr13,False,True
LOC124900950,0,1,lncRNA,1,chr5,False,True
RN7SL475P,0,1,pseudogene,1,chr1,False,True
GBA3,0,1,transcribed_pseudogene,1,chr4,False,True
C8orf76,0,1,protein_coding,1,chr8,False,True
LOC105370502,0,1,lncRNA,1,chr14,False,True
CNTROB,0,1,protein_coding,1,chr17,False,True
MIR373,0,1,miRNA,1,chr19,False,True
IMMTP1,0,1,pseudogene,1,chr21,False,True
HSPA12A-AS1,0,1,lncRNA,1,chr10,False,True
LOC124904920,0,1,lncRNA,1,chr20,False,True
LOC105376506,0,1,lncRNA,1,chr11,False,True
SHISA8,0,1,protein_coding,1,chr22,False,True
LOC105370582,0,1,lncRNA,1,chr14,False,True
TTC24,0,1,protein_coding,1,chr1,False,True
KTI12,0,1,protein_coding,1,chr1,False,True
BOLA2P2,0,1,pseudogene,1,chr3,False,True
HLA-F-AS1,0,1,lncRNA,1,chr6,False,True
GTF3C2-AS1,0,1,lncRNA,1,chr2,False,True
LOC105371840,0,1,lncRNA,1,chr17,False,True
TPRKBP1,0,1,pseudogene,1,chr10,False,True
LOC105373636,0,1,lncRNA,1,chr2,False,True
SMARCE1P2,0,1,pseudogene,1,chr6,False,True
MSH4,0,1,protein_coding,1,chr1,False,True
GAPDHP58,0,1,pseudogene,1,chr1,False,True
KRT16P3,0,1,transcribed_pseudogene,1,chr17,False,True
COMMD1,0,1,protein_coding,1,chr2,False,True
RUNX2-AS1,0,1,lncRNA,1,chr6,False,True
LOC105372116,0,1,lncRNA,1,chr18,False,True
NRG3,0,1,protein_coding,1,chr10,False,True
BECN1P2,0,1,pseudogene,1,chr6,False,True
RNU7-94P,0,1,pseudogene,1,chr12,False,True
LOC112268198,0,1,lncRNA,1,chr17,False,True
LOC124906368,0,1,snoRNA,1,chr3,False,True
RPL41P6,0,1,pseudogene,1,chrY,False,True
NT5DC2,0,1,protein_coding,1,chr3,False,True
LOC105369999,0,1,lncRNA,1,chr12,False,True
LOC392187,0,1,pseudogene,1,chr8,False,True
H2AC13,0,1,protein_coding,1,chr6,False,True
LOC124906068,0,1,lncRNA,1,chr2,False,True
LOC105375456,0,1,lncRNA,1,chr7,False,True
LDB2,0,1,protein_coding,1,chr4,False,True
SBNO2,0,1,protein_coding,1,chr19,False,True
LOC107985725,0,1,lncRNA,1,chr1,False,True
BRINP1,0,1,protein_coding,1,chr9,False,True
LOC105377179,0,1,lncRNA,1,chr3,False,True
CHRM5,0,1,protein_coding,1,chr15,False,True
RNU7-151P,0,1,pseudogene,1,chr4,False,True
TARBP2,0,1,protein_coding,1,chr12,False,True
WDR95P,0,1,pseudogene,1,chr13,False,True
BRAP,0,1,protein_coding,1,chr12,False,True
TRAJ35,0,1,J_segment,1,chr14,False,True
IGLV3-13,0,1,V_segment_pseudogene,1,chr22,False,True
NME8,0,1,protein_coding,1,chr7,False,True
SCG5,0,1,protein_coding,1,chr15,False,True
MXRA5,0,1,protein_coding,1,chrX,False,True
LINC00239,0,1,lncRNA,1,chr14,False,True
LOC107986840,0,1,lncRNA,1,chr7,False,True
LOC105377842,0,1,lncRNA,1,chr6,False,True
RPS12P16,0,1,pseudogene,1,chr10,False,True
LOC107985221,0,1,lncRNA,1,chr1,False,True
LOC124904814,0,1,snoRNA,1,chr1,False,True
EDIL3,0,1,protein_coding,1,chr5,False,True
HNRNPA1P75,0,1,pseudogene,1,chr7,False,True
LOC105376154,0,1,lncRNA,1,chr9,False,True
RPL18AP7,0,1,pseudogene,1,chr3,False,True
LOC105372282,0,1,lncRNA,1,chr19,False,True
VTRNA1-2,0,1,vault_RNA,1,chr5,False,True
RPL7P30,0,1,pseudogene,1,chr7,False,True
PRDX3,0,1,protein_coding,1,chr10,False,True
MIR6881,0,1,miRNA,1,chr15,False,True
LOC105378709,0,1,lncRNA,1,chr1,False,True
LOC100419570,0,1,pseudogene,1,chr20,False,True
RN7SL63P,0,1,pseudogene,1,chr10,False,True
MIR1302-9,0,1,miRNA,1,chr9,False,True
MTATP8P3,0,1,pseudogene,1,chr5,False,True
MT4,0,1,protein_coding,1,chr16,False,True
TEKT3,0,1,protein_coding,1,chr17,False,True
RNU6-1092P,0,1,pseudogene,1,chr8,False,True
BCRP6,0,1,pseudogene,1,chr22,False,True
LOC124904530,0,1,lncRNA,1,chr1,False,True
APOC2,0,1,protein_coding,1,chr19,False,True
LOC105375753,0,1,lncRNA,1,chr8,False,True
COL2A1,0,1,protein_coding,1,chr12,False,True
MIR6165,0,1,miRNA,1,chr17,False,True
LOC124906104,0,1,lncRNA,1,chr2,False,True
HCFC1-AS1,0,1,lncRNA,1,chrX,False,True
USP12P2,0,1,pseudogene,1,chr2,False,True
TRDV3,0,1,V_segment,1,chr14,False,True
SLC22A4,0,1,protein_coding,1,chr5,False,True
RPL36AP12,0,1,pseudogene,1,chr1,False,True
POLR1A,0,1,protein_coding,1,chr2,False,True
LOC102723564,0,1,misc_RNA,1,chr15,False,True
RN7SL50P,0,1,pseudogene,1,chr18,False,True
LOC105376218,0,1,lncRNA,1,chr9,False,True
LGALS9DP,0,1,pseudogene,1,chr17,False,True
RPS16P4,0,1,pseudogene,1,chr3,False,True
LOC105377414,0,1,lncRNA,1,chr4,False,True
LRP12,0,1,protein_coding,1,chr8,False,True
GNB2,0,1,protein_coding,1,chr7,False,True
SPINK2,0,1,protein_coding,1,chr4,False,True
SNRPGP20,0,1,pseudogene,1,chr12,False,True
LOC124906311,0,1,lncRNA,1,chr3,False,True
STK16P1,0,1,pseudogene,1,chr14,False,True
LOC107985088,0,1,lncRNA,1,chr1,False,True
OGFR,0,1,protein_coding,1,chr20,False,True
LOC105374118,0,1,lncRNA,1,chr3,False,True
LINC01266,0,1,lncRNA,1,chr3,False,True
SCN10A,0,1,protein_coding,1,chr3,False,True
LOC124903201,0,1,lncRNA,1,chr13,False,True
RN7SKP277,0,1,pseudogene,1,chr7,False,True
LOC101928215,0,1,lncRNA,1,chr16,False,True
RNA5SP415,0,1,pseudogene,1,chr16,False,True
DDAH2,0,1,protein_coding,1,chr6,False,True
TRAV41,0,1,V_segment,1,chr14,False,True
ABCF1,0,1,protein_coding,1,chr6,False,True
TRN-GTT7-1,0,1,tRNA,1,chr1,False,True
TRAPPC2B,0,1,protein_coding,1,chr19,False,True
OTUD4P1,0,1,pseudogene,1,chr12,False,True
MAMDC4,0,1,protein_coding,1,chr9,False,True
RN7SL660P,0,1,pseudogene,1,chr14,False,True
RNA5SP373,0,1,pseudogene,1,chr12,False,True
TRL-AAG1-3,0,1,tRNA,1,chr5,False,True
ECEL1P3,0,1,pseudogene,1,chr2,False,True
SDHDP7,0,1,pseudogene,1,chr1,False,True
RNA5SP114,0,1,pseudogene,1,chr2,False,True
NIPBL,0,1,protein_coding,1,chr5,False,True
STIP1P1,0,1,pseudogene,1,chr2,False,True
RNU6-277P,0,1,pseudogene,1,chr11,False,True
RNY3P13,0,1,pseudogene,1,chr3,False,True
RNU6-166P,0,1,pseudogene,1,chr12,False,True
RPL7AP5,0,1,pseudogene,1,chr14,False,True
LOC124907891,0,1,lncRNA,1,chr2,False,True
LOC105377725,0,1,lncRNA,1,chr5,False,True
LOC105372990,0,1,lncRNA,1,chr22,False,True
LOC124903014,0,1,lncRNA,1,chr12,False,True
RPS10P4,0,1,pseudogene,1,chr3,False,True
RPL36AP15,0,1,pseudogene,1,chr2,False,True
BMP8B-AS1,0,1,lncRNA,1,chr1,False,True
METTL21C,0,1,protein_coding,1,chr13,False,True
LOC107984967,0,1,lncRNA,1,chr1,False,True
ZRANB2-AS1,0,1,lncRNA,1,chr1,False,True
LOC124905977,0,1,protein_coding,1,chr2,False,True
LOC105371318,0,1,lncRNA,1,chr16,False,True
BAZ1A,0,1,protein_coding,1,chr14,False,True
LOC124906186,0,1,pseudogene,1,chr2,False,True
LOC124900297,0,1,snoRNA,1,chr10,False,True
LOC105377411,0,1,lncRNA,1,chr4,False,True
LINC00308,0,1,lncRNA,1,chr21,False,True
MAS1,0,1,protein_coding,1,chr6,False,True
RNY4P16,0,1,pseudogene,1,chr1,False,True
ZFTA,0,1,protein_coding,1,chr11,False,True
UAP1,0,1,protein_coding,1,chr1,False,True
LOC124901608,0,1,lncRNA,1,chr7,False,True
CDHR4,0,1,protein_coding,1,chr3,False,True
CSF3,0,1,protein_coding,1,chr17,False,True
GLMN,0,1,protein_coding,1,chr1,False,True
TRI-AAT5-1,0,1,tRNA,1,chr6,False,True
LOC391798,0,1,pseudogene,1,chr5,False,True
LOC105372599,0,1,lncRNA,1,chr20,False,True
NIPA2P3,0,1,pseudogene,1,chr21,False,True
PTPRD-AS1,0,1,lncRNA,1,chr9,False,True
RPL10P2,0,1,pseudogene,1,chr6,False,True
SP3P,0,1,pseudogene,1,chr13,False,True
PTGER2,0,1,protein_coding,1,chr14,False,True
REEP5,0,1,protein_coding,1,chr5,False,True
LOC100131532,0,1,lncRNA,1,chr6,False,True
LOC105371298,0,1,lncRNA,1,chr16,False,True
OR51F2,0,1,protein_coding,1,chr11,False,True
LOC124902303,0,1,lncRNA,1,chr9,False,True
LOC124903381,0,1,lncRNA,1,chr14,False,True
HSPE1P8,0,1,pseudogene,1,chr1,False,True
RPS14P2,0,1,pseudogene,1,chr1,False,True
CARD19,0,1,protein_coding,1,chr9,False,True
LOC105371233,0,1,lncRNA,1,chr1,False,True
AK1,0,1,protein_coding,1,chr9,False,True
RNU6-340P,0,1,pseudogene,1,chr18,False,True
LOC124904446,0,1,lncRNA,1,chr1,False,True
MIR4777,0,1,miRNA,1,chr2,False,True
MMADHC,0,1,protein_coding,1,chr2,False,True
PPP1R27,0,1,protein_coding,1,chr17,False,True
LOC105371986,0,1,lncRNA,1,chr18,False,True
LOC107984890,0,1,misc_RNA,1,chr16,False,True
LOC124903714,0,1,lncRNA,1,chr16,False,True
LASTR,0,1,lncRNA,1,chr10,False,True
LINC00092,0,1,lncRNA,1,chr9,False,True
LINC02107,0,1,lncRNA,1,chr5,False,True
HMGB3P15,0,1,pseudogene,1,chr4,False,True
LOC105376349,0,1,lncRNA,1,chr10,False,True
CFAP206,0,1,protein_coding,1,chr6,False,True
NCKAP1L,0,1,protein_coding,1,chr12,False,True
OR4F29,14,1,protein_coding,1,chr1,True,True
ZP3,0,1,protein_coding,1,chr7,False,True
NDUFA5P4,0,1,pseudogene,1,chr9,False,True
LOC107986538,0,1,lncRNA,1,chr6,False,True
LOC100420214,0,1,pseudogene,1,chr6,False,True
LOC105379061,0,1,lncRNA,1,chr5,False,True
LOC100420097,0,1,pseudogene,1,chr14,False,True
LOC100420343,0,1,pseudogene,1,chr14,False,True
HEXA,0,1,protein_coding,1,chr15,False,True
RNU6-545P,0,1,pseudogene,1,chr12,False,True
STPG2,0,1,protein_coding,1,chr4,False,True
WIPI2,0,1,protein_coding,1,chr7,False,True
LOC105379163,0,1,lncRNA,1,chr5,False,True
LOC101927759,0,1,lncRNA,1,chr6,False,True
SPANXB1,0,1,protein_coding,1,chrX,False,True
LOC105373383,0,1,lncRNA,1,chrX,False,True
DPY19L4,0,1,protein_coding,1,chr8,False,True
ZNF273,0,1,protein_coding,1,chr7,False,True
MID1,0,1,protein_coding,1,chrX,False,True
LOC105373320,0,1,lncRNA,1,chrX,False,True
NCOR1P1,0,1,transcribed_pseudogene,1,chr20,False,True
LOC124902155,0,1,lncRNA,1,chr9,False,True
MTND6P11,0,1,pseudogene,1,chr2,False,True
RPL7P8,0,1,pseudogene,1,chr1,False,True
LOC100422106,0,1,pseudogene,1,chr19,False,True
LOC107985727,0,1,pseudogene,1,chr1,False,True
CMTM6,0,1,protein_coding,1,chr3,False,True
PLD1,0,1,protein_coding,1,chr3,False,True
LOC105369146,0,1,lncRNA,1,chr7,False,True
RAD18,0,1,protein_coding,1,chr3,False,True
RPL37,0,1,protein_coding,1,chr5,False,True
GLUD1P6,0,1,pseudogene,1,chr10,False,True
OR51A5P,0,1,pseudogene,1,chr11,False,True
RNU6-747P,0,1,pseudogene,1,chr1,False,True
LINC01675,0,1,lncRNA,1,chr1,False,True
FAM90A8,0,1,protein_coding,1,chr8,False,True
RTF2,0,1,protein_coding,1,chr20,False,True
ERG28,0,1,protein_coding,1,chr14,False,True
ATP6V1G1P3,0,1,pseudogene,1,chr9,False,True
LOC100533853,0,1,pseudogene,1,chr15,False,True
OR2AK2,0,1,protein_coding,1,chr1,False,True
LOC107985012,0,1,lncRNA,1,chr17,False,True
AP2A1,0,1,protein_coding,1,chr19,False,True
RETREG1-AS1,0,1,lncRNA,1,chr5,False,True
LOC100422287,0,1,pseudogene,1,chr1,False,True
LCE2B,0,1,protein_coding,1,chr1,False,True
LOC124902026,0,1,lncRNA,1,chr8,False,True
LOC107984928,0,1,lncRNA,1,chr1,False,True
LINC00359,0,1,lncRNA,1,chr13,False,True
HOXA10-HOXA9,0,1,lncRNA,1,chr7,False,True
LOC105372708,0,1,lncRNA,1,chr20,False,True
LOC100505942,0,1,lncRNA,1,chr16,False,True
MIR542,0,1,miRNA,1,chrX,False,True
ZNF382,0,1,protein_coding,1,chr19,False,True
LOC105369358,0,1,lncRNA,1,chr11,False,True
LINC00508,0,1,lncRNA,1,chr12,False,True
ARC,0,1,protein_coding,1,chr8,False,True
LOC100418716,0,1,pseudogene,1,chr7,False,True
HMGN1P27,0,1,pseudogene,1,chr15,False,True
MIR106B,0,1,miRNA,1,chr7,False,True
DNM1P45,0,1,pseudogene,1,chr15,False,True
LOC112268027,0,1,lncRNA,1,chr8,False,True
ECM1P1,0,1,pseudogene,1,chr9,False,True
LOC105374597,0,1,lncRNA,1,chr2,False,True
TRAJ39,0,1,J_segment,1,chr14,False,True
LINC02584,0,1,lncRNA,1,chr11,False,True
LOC107985839,0,1,lncRNA,1,chr2,False,True
NAV2,0,1,protein_coding,1,chr11,False,True
LINC01845,0,1,lncRNA,1,chr5,False,True
KCNQ4,0,1,protein_coding,1,chr1,False,True
LOC124902761,0,1,lncRNA,1,chr11,False,True
SMC4,0,1,protein_coding,1,chr3,False,True
LOC124904054,0,1,lncRNA,1,chr17,False,True
LINC01324,0,1,lncRNA,1,chr3,False,True
LOC124905191,0,1,lncRNA,1,chrX,False,True
LINC01615,0,1,lncRNA,1,chr6,False,True
LOC105372617,0,1,lncRNA,1,chr20,False,True
RN7SL703P,0,1,pseudogene,1,chr3,False,True
RNU7-141P,0,1,pseudogene,1,chr20,False,True
RN7SL255P,0,1,pseudogene,1,chr5,False,True
TRL-CAG1-4,0,1,tRNA,1,chr1,False,True
GLS,0,1,protein_coding,1,chr2,False,True
LINC03019,0,1,lncRNA,1,chr8,False,True
ATP5MC1P8,0,1,pseudogene,1,chr10,False,True
MAPT,0,1,protein_coding,1,chr17,False,True
MTND4P22,0,1,pseudogene,1,chr2,False,True
AHCYP3,0,1,pseudogene,1,chr2,False,True
LOC107986571,0,1,lncRNA,1,chr6,False,True
LOC101929269,0,1,lncRNA,1,chr8,False,True
LOC100506606,0,1,lncRNA,1,chr12,False,True
NR2E1,0,1,protein_coding,1,chr6,False,True
RPL21P125,0,1,pseudogene,1,chr17,False,True
MIR504,0,1,miRNA,1,chrX,False,True
ZNRF3,0,1,protein_coding,1,chr22,False,True
SLC2A8,0,1,protein_coding,1,chr9,False,True
LOC124902180,0,1,lncRNA,1,chr9,False,True
LOC441241,0,1,pseudogene,1,chr7,False,True
LOC102724903,0,1,lncRNA,1,chr7,False,True
COPS7A,0,1,protein_coding,1,chr12,False,True
RPSAP72,0,1,pseudogene,1,chr6,False,True
BAG5,0,1,protein_coding,1,chr14,False,True
KIAA1549,0,1,protein_coding,1,chr7,False,True
RN7SL28P,0,1,pseudogene,1,chr4,False,True
LOC105375835,0,1,lncRNA,1,chr8,False,True
PIP4K2C,0,1,protein_coding,1,chr12,False,True
LOC124905016,0,1,lncRNA,1,chr21,False,True
NMTRQ-TTG8-1,0,1,pseudogene,1,chrY,False,True
PTGS2,0,1,protein_coding,1,chr1,False,True
RPL23AP22,0,1,pseudogene,1,chr1,False,True
LINC01767,0,1,lncRNA,1,chr1,False,True
